5.000000000000000000e-01,5.000000000000000000e-01
1.437500000000000000e+00,-2.473827381500594558e-01
1.440000000000000169e+00,-2.489113561164881250e-01
1.440000000000000169e+00,-2.504947379682100350e-01
1.440000000000000169e+00,-2.521306122916346371e-01
1.440000000000000169e+00,-2.538166985077918159e-01
1.442499999999999893e+00,-2.555507078758402773e-01
1.442499999999999893e+00,-2.573303444972420695e-01
1.444999999999999840e+00,-2.591533063205588294e-01
1.444999999999999840e+00,-2.610172861466033001e-01
1.444999999999999840e+00,-2.629199726330579412e-01
1.447500000000000009e+00,-2.648590512985606327e-01
1.447500000000000009e+00,-2.668322055257689729e-01
1.450000000000000178e+00,-2.688371175628258558e-01
1.452500000000000124e+00,-2.708714695227822378e-01
1.452500000000000124e+00,-2.729329443810659117e-01
1.454999999999999849e+00,-2.750192269699748837e-01
1.454999999999999849e+00,-2.771280049701509429e-01
1.457500000000000018e+00,-2.792569698985005178e-01
1.457500000000000018e+00,-2.814038180922519561e-01
1.460000000000000187e+00,-2.835662516886163220e-01
1.462499999999999911e+00,-2.857419795997408474e-01
1.462499999999999911e+00,-2.879287184827774015e-01
1.464999999999999858e+00,-2.901241937041333929e-01
1.467500000000000027e+00,-2.923261402981715551e-01
1.470000000000000195e+00,-2.945323039193372128e-01
1.470000000000000195e+00,-2.967404417878018452e-01
1.472500000000000142e+00,-2.989483236283120848e-01
1.474999999999999867e+00,-3.011537326011783366e-01
1.474999999999999867e+00,-3.033544662258026992e-01
1.477500000000000036e+00,-3.055483372961688704e-01
1.480000000000000204e+00,-3.077331747876279056e-01
1.482499999999999929e+00,-3.099068247548465993e-01
1.484999999999999876e+00,-3.120671512206964482e-01
1.484999999999999876e+00,-3.142120370555502862e-01
1.487500000000000044e+00,-3.163393848465869129e-01
1.490000000000000213e+00,-3.184471177570148970e-01
1.492500000000000160e+00,-3.205331803745494201e-01
1.494999999999999885e+00,-3.225955395490533451e-01
1.494999999999999885e+00,-3.246321852190316437e-01
1.497500000000000053e+00,-3.266411312265350975e-01
1.500000000000000222e+00,-3.286204161201179974e-01
1.502499999999999947e+00,-3.305681039456278003e-01
1.504999999999999893e+00,-3.324822850245602868e-01
1.504999999999999893e+00,-3.343610767196249500e-01
1.507500000000000062e+00,-3.362026241872985710e-01
1.510000000000000231e+00,-3.380051011168340724e-01
1.512500000000000178e+00,-3.397667104557246520e-01
1.512500000000000178e+00,-3.414856851213567412e-01
1.514999999999999902e+00,-3.431602886981856559e-01
1.517500000000000071e+00,-3.447888161207003921e-01
1.517500000000000071e+00,-3.463695943416002510e-01
1.520000000000000240e+00,-3.479009829850056579e-01
1.520000000000000240e+00,-3.493813749843923122e-01
1.522499999999999964e+00,-3.508091972050710328e-01
1.524999999999999911e+00,-3.521829110511688898e-01
1.524999999999999911e+00,-3.535010130564010811e-01
1.524999999999999911e+00,-3.547620354589888225e-01
1.527500000000000080e+00,-3.559645467601459390e-01
1.527500000000000080e+00,-3.571071522660009268e-01
1.527500000000000080e+00,-3.581884946126880354e-01
1.530000000000000249e+00,-3.592072542747405950e-01
1.530000000000000249e+00,-3.601621500562536826e-01
1.530000000000000249e+00,-3.610519395646384910e-01
1.530000000000000249e+00,-3.618754196671460366e-01
1.530000000000000249e+00,-3.626314269296717074e-01
1.532500000000000195e+00,-3.633188380378406523e-01
1.532500000000000195e+00,-3.639365702000187386e-01
1.532500000000000195e+00,-3.644835815324267148e-01
1.532500000000000195e+00,-3.649588714262243516e-01
1.532500000000000195e+00,-3.653614808959428362e-01
1.532500000000000195e+00,-3.656904929097095081e-01
1.532500000000000195e+00,-3.659450327010428938e-01
1.530000000000000249e+00,-3.661242680617739498e-01
1.530000000000000249e+00,-3.662274096164043757e-01
1.530000000000000249e+00,-3.662537110776355465e-01
1.530000000000000249e+00,-3.662024694832012872e-01
1.530000000000000249e+00,-3.660730254134715866e-01
1.530000000000000249e+00,-3.658647631901825181e-01
1.527500000000000080e+00,-3.655771110562035520e-01
1.527500000000000080e+00,-3.652095413360313958e-01
1.527500000000000080e+00,-3.647615705773656347e-01
1.527500000000000080e+00,-3.642327596734108996e-01
1.524999999999999911e+00,-3.636227139658611551e-01
1.524999999999999911e+00,-3.629310833289213778e-01
1.522499999999999964e+00,-3.621575622342333989e-01
1.522499999999999964e+00,-3.613018897961730036e-01
1.522499999999999964e+00,-3.603638497983176481e-01
1.520000000000000240e+00,-3.593432707006407045e-01
1.520000000000000240e+00,-3.582400256276986883e-01
1.517500000000000071e+00,-3.570540323375450131e-01
1.517500000000000071e+00,-3.557852531715479105e-01
1.514999999999999902e+00,-3.544336949855566021e-01
1.514999999999999902e+00,-3.529994090617495917e-01
1.512500000000000178e+00,-3.514824910017423920e-01
1.510000000000000231e+00,-3.498830806009546879e-01
1.510000000000000231e+00,-3.482013617041925246e-01
1.507500000000000062e+00,-3.464375620425343416e-01
1.504999999999999893e+00,-3.445919530518317120e-01
1.504999999999999893e+00,-3.426648496726471538e-01
1.502499999999999947e+00,-3.406566101320286921e-01
1.500000000000000222e+00,-3.385676357068991282e-01
1.497500000000000053e+00,-3.363983704694152865e-01
1.494999999999999885e+00,-3.341493010146525111e-01
1.494999999999999885e+00,-3.318209561700815047e-01
1.492500000000000160e+00,-3.294139066875924615e-01
1.490000000000000213e+00,-3.269287649182441302e-01
1.487500000000000044e+00,-3.243661844693381258e-01
1.484999999999999876e+00,-3.217268598444402161e-01
1.482499999999999929e+00,-3.190115260664818098e-01
1.480000000000000204e+00,-3.162209582840304622e-01
1.477500000000000036e+00,-3.133559713611290820e-01
1.474999999999999867e+00,-3.104174194504373818e-01
1.472500000000000142e+00,-3.074061955501196652e-01
1.470000000000000195e+00,-3.043232310451006728e-01
1.467500000000000027e+00,-3.011694952323342167e-01
1.464999999999999858e+00,-2.979459948305286932e-01
1.460000000000000187e+00,-2.946537734745071080e-01
1.457500000000000018e+00,-2.912939111943792514e-01
1.454999999999999849e+00,-2.878675238801033376e-01
1.452500000000000124e+00,-2.843757627313927006e-01
1.450000000000000178e+00,-2.808198136931007727e-01
1.444999999999999840e+00,-2.772008968764840264e-01
1.442499999999999893e+00,-2.735202659669201952e-01
1.440000000000000169e+00,-2.697792076178153198e-01
1.434999999999999831e+00,-2.659790408312325272e-01
1.432500000000000107e+00,-2.621211163256866317e-01
1.427499999999999991e+00,-2.582068158909713307e-01
1.424999999999999822e+00,-2.542375517305963117e-01
1.420000000000000151e+00,-2.502147657923227686e-01
1.417499999999999982e+00,-2.461399290865752820e-01
1.412500000000000089e+00,-2.420145409933517899e-01
1.410000000000000142e+00,-2.378401285579869184e-01
1.404999999999999805e+00,-2.336182457759463094e-01
1.402499999999999858e+00,-2.293504728670072157e-01
1.397499999999999964e+00,-2.250384155391362273e-01
1.392500000000000071e+00,-2.206837042424193984e-01
1.390000000000000124e+00,-2.162879934133112303e-01
1.384999999999999787e+00,-2.118529607097354162e-01
1.380000000000000115e+00,-2.073803062369485306e-01
1.377500000000000169e+00,-2.028717517649660240e-01
1.372500000000000053e+00,-1.983290399376393398e-01
1.367500000000000160e+00,-1.937539334736950170e-01
1.362500000000000266e+00,-1.891482143603575028e-01
1.357500000000000151e+00,-1.845136830396000849e-01
1.352500000000000036e+00,-1.798521575873792133e-01
1.350000000000000089e+00,-1.751654728865183475e-01
1.344999999999999973e+00,-1.704554797933745536e-01
1.339999999999999858e+00,-1.657240442985098983e-01
1.334999999999999964e+00,-1.609730466819893624e-01
1.330000000000000071e+00,-1.562043806636605470e-01
1.324999999999999956e+00,-1.514199525485928066e-01
1.322500000000000231e+00,-1.466216803679866731e-01
1.317500000000000115e+00,-1.418114930163973386e-01
1.312500000000000000e+00,-1.369913293851833802e-01
1.307500000000000107e+00,-1.321631374923583624e-01
1.302500000000000213e+00,-1.273288736099999485e-01
1.297500000000000098e+00,-1.224905013890388861e-01
1.292499999999999982e+00,-1.176499909815166833e-01
1.290000000000000036e+00,-1.128093181615110185e-01
1.284999999999999920e+00,-1.079704634443736100e-01
1.279999999999999805e+00,-1.031354112049466809e-01
1.274999999999999911e+00,-9.830614879529092631e-02
1.270000000000000018e+00,-9.348466566188057270e-02
1.264999999999999902e+00,-8.867295246284284671e-02
1.262500000000000178e+00,-8.387300018586357764e-02
1.257500000000000062e+00,-7.908679926689216044e-02
1.252499999999999947e+00,-7.431633870973469724e-02
1.247500000000000053e+00,-6.956360520742349562e-02
1.242500000000000160e+00,-6.483058226549615055e-02
1.239999999999999769e+00,-6.011924932753948125e-02
1.234999999999999876e+00,-5.543158090339800337e-02
1.229999999999999982e+00,-5.076954570022457203e-02
1.224999999999999867e+00,-4.613510575712814754e-02
1.222500000000000142e+00,-4.153021558346309261e-02
1.217500000000000027e+00,-3.695682130115968134e-02
1.212500000000000133e+00,-3.241685979162872711e-02
1.209999999999999964e+00,-2.791225784741796501e-02
1.205000000000000071e+00,-2.344493132884223341e-02
1.200000000000000178e+00,-1.901678432634240634e-02
1.195000000000000062e+00,-1.462970832866189452e-02
1.192500000000000115e+00,-1.028558139697394180e-02
1.187500000000000000e+00,-5.986267345981122201e-03
1.185000000000000053e+00,-1.733614931454130481e-03
1.180000000000000160e+00,2.470542954946364222e-03
1.175000000000000044e+00,6.624390083120712536e-03
1.172500000000000098e+00,1.072612767429853564e-02
1.167499999999999982e+00,1.477397518259132569e-02
1.165000000000000036e+00,1.876617106797412449e-02
1.160000000000000142e+00,2.270097356065187144e-02
1.157499999999999973e+00,2.657666141623310496e-02
1.152500000000000080e+00,3.039153466126692793e-02
1.149999999999999911e+00,3.414391532923205519e-02
1.147499999999999964e+00,3.783214818662267165e-02
1.142500000000000071e+00,4.145460144850937612e-02
1.140000000000000124e+00,4.500966748348639301e-02
1.137499999999999956e+00,4.849576350787182522e-02
1.132500000000000062e+00,5.191133226867244987e-02
1.129999999999999893e+00,5.525484271509101264e-02
1.127499999999999947e+00,5.852479065826515781e-02
1.125000000000000000e+00,6.171969941910476765e-02
1.120000000000000107e+00,6.483812046396125739e-02
1.117499999999999938e+00,6.787863402764032772e-02
1.114999999999999991e+00,7.083984972375817479e-02
1.112500000000000044e+00,7.372040714217470425e-02
1.109999999999999876e+00,7.651897643310406893e-02
1.107499999999999929e+00,7.923425887790253030e-02
1.104999999999999982e+00,8.186498744613396328e-02
1.102500000000000036e+00,8.440992733873536880e-02
1.100000000000000089e+00,8.686787651692712275e-02
1.097500000000000142e+00,8.923766621722323267e-02
1.095000000000000195e+00,9.151816145169783256e-02
1.095000000000000195e+00,9.370826149333028043e-02
1.092500000000000027e+00,9.580690034687294743e-02
1.090000000000000080e+00,9.781304720444233824e-02
1.087500000000000133e+00,9.972570688583354270e-02
1.087500000000000133e+00,1.015439202636912452e-01
1.084999999999999964e+00,1.032667646727379318e-01
1.084999999999999964e+00,1.048933543034145655e-01
1.082500000000000018e+00,1.064228405799781396e-01
1.080000000000000071e+00,1.078544125220347039e-01
1.080000000000000071e+00,1.091872970903072226e-01
1.080000000000000071e+00,1.104207595161497690e-01
1.077500000000000124e+00,1.115541036143195552e-01
1.077500000000000124e+00,1.125866720797173426e-01
1.075000000000000178e+00,1.135178467672524616e-01
1.075000000000000178e+00,1.143470489548324420e-01
1.075000000000000178e+00,1.150737395899213422e-01
1.075000000000000178e+00,1.156974195191782795e-01
1.075000000000000178e+00,1.162176297008208903e-01
1.075000000000000178e+00,1.166339514000689914e-01
1.072500000000000009e+00,1.169460063678460782e-01
1.072500000000000009e+00,1.171534570018948895e-01
1.072500000000000009e+00,1.172560064908399480e-01
1.072500000000000009e+00,1.172533989411082556e-01
1.075000000000000178e+00,1.171454194863972842e-01
1.075000000000000178e+00,1.169318943801787580e-01
1.075000000000000178e+00,1.166126910703944586e-01
