1.351112500000000161e+00,1.161375000000000046e-01
2.281578658551342897e+00,-6.262336045397638440e-01
2.277089650678524979e+00,-6.184114769572941483e-01
2.269931143935164375e+00,-6.100177432167439573e-01
2.262799668013345311e+00,-6.018120246162450560e-01
2.255696259280206561e+00,-5.937902161187327277e-01
2.251317451390006497e+00,-5.866311048246394266e-01
2.244271561493677236e+00,-5.789410681613909038e-01
2.239952462737230476e+00,-5.720790314887371775e-01
2.232967266257491978e+00,-5.647058833678300083e-01
2.226014298967858629e+00,-5.574971837822535470e-01
2.221790930527686392e+00,-5.510654303760416095e-01
2.214902786869097362e+00,-5.441513226351858412e-01
2.210745780862332754e+00,-5.379810161694453807e-01
2.206621851430406345e+00,-5.319252600119228624e-01
2.199834224800013782e+00,-5.254153248469088933e-01
2.195779618413351564e+00,-5.196007725472869820e-01
2.189061965638809504e+00,-5.133502586936684597e-01
2.185078365832681335e+00,-5.077634949497822348e-01
2.178432312011834515e+00,-5.017586312241993918e-01
2.174521169919040542e+00,-4.963864901093620885e-01
2.170645720293005621e+00,-4.911066791097771778e-01
2.164108600308292107e+00,-4.854350760033148693e-01
2.160307376642114363e+00,-4.803509270697771116e-01
2.156542592245749734e+00,-4.753501376063231643e-01
2.152814451427818021e+00,-4.704298781526169981e-01
2.146425557345381208e+00,-4.651518983197547863e-01
2.142773410179367399e+00,-4.604031649661259329e-01
2.139158439692228519e+00,-4.557263993730876206e-01
2.132883345759296390e+00,-4.507166218152633963e-01
2.129345350586638652e+00,-4.461938868156257176e-01
2.125844934449350188e+00,-4.417348821207460197e-01
2.122382205244380593e+00,-4.373370258532781607e-01
2.118957261032573314e+00,-4.329977729313422286e-01
2.112873172961013957e+00,-4.283654966733120295e-01
2.109526309810185296e+00,-4.241529911209813708e-01
2.106217470609067277e+00,-4.199914163112099530e-01
2.102946718762972012e+00,-4.158783800993415825e-01
2.099714110980240633e+00,-4.118115291109670784e-01
2.093823321918959035e+00,-4.074900423665783755e-01
2.090669427769163757e+00,-4.035246081934216744e-01
2.087553803212576664e+00,-3.995982800211878572e-01
2.084476481724127250e+00,-3.957088643804570482e-01
2.081437492491346575e+00,-3.918542081574556413e-01
2.075741322000990152e+00,-3.877818073999994564e-01
2.072781355055673735e+00,-3.840052726334345912e-01
2.069859771101103085e+00,-3.802570342217928556e-01
2.066976584766250902e+00,-3.765351044796724778e-01
2.061437069771118846e+00,-3.726238698282550166e-01
2.058632990515054217e+00,-3.689628341296434244e-01
2.055867320449796587e+00,-3.653221508289377084e-01
2.050445999656977492e+00,-3.615128539229468529e-01
2.047759428311325181e+00,-3.579209213144595170e-01
2.042417674835451002e+00,-3.541738184509235499e-01
2.039810160703087405e+00,-3.506228137980990089e-01
2.037241025982284626e+00,-3.470830175298118547e-01
2.032017460283223720e+00,-3.434079390414324640e-01
2.026834777316870007e+00,-3.397615191201954210e-01
2.024385211635811643e+00,-3.362703645657644236e-01
2.019281992403834103e+00,-3.326631052920010490e-01
2.014219595716104649e+00,-3.290787255570770120e-01
2.011889380735732757e+00,-3.256203588708048713e-01
2.006906340142697864e+00,-3.220645978769504092e-01
2.001964051599470995e+00,-3.185263522109184064e-01
1.997062481690585756e+00,-3.150038454561202572e-01
1.992201596120671603e+00,-3.114953484460521449e-01
1.990071171642634695e+00,-3.080668046335684473e-01
1.985289401757514449e+00,-3.045708723275828977e-01
1.980548235364244070e+00,-3.010842807974364321e-01
1.975847635947648895e+00,-2.976054877012787037e-01
1.971187566532648816e+00,-2.941329977606707557e-01
1.966567989733039257e+00,-2.906653626967761750e-01
1.961988867786975455e+00,-2.872011811584432306e-01
1.954762815814730548e+00,-2.837198459941501771e-01
1.950266555834845761e+00,-2.802676644325226563e-01
1.945810607917853874e+00,-2.768147885843751932e-01
1.941394932875714741e+00,-2.733600057505908287e-01
1.937019491169412744e+00,-2.699021496680421572e-01
1.932684242874680880e+00,-2.664401003871135210e-01
1.925704143751532094e+00,-2.629912669839725159e-01
1.921451151232216326e+00,-2.595256455466924406e-01
1.917238201959541088e+00,-2.560525325985387179e-01
1.913065254050257291e+00,-2.525709938577321290e-01
1.906248935218543883e+00,-2.491218987737591761e-01
1.902157798487877471e+00,-2.456281505582528502e-01
1.895424045611910024e+00,-2.421760738872229535e-01
1.891414461567177074e+00,-2.386661489828356686e-01
1.887444603590012093e+00,-2.351433965395818282e-01
1.880833308381188118e+00,-2.316759157481155240e-01
1.876944628765318868e+00,-2.281319491629449359e-01
1.870415309101987056e+00,-2.246520237556676181e-01
1.866607529011991229e+00,-2.210838108401460000e-01
1.860159920927713539e+00,-2.175882269533873647e-01
1.856432750950469224e+00,-2.139931047624963611e-01
1.850066578517679972e+00,-2.104790188305266652e-01
1.843741911226254526e+00,-2.069574116028932154e-01
1.840135968639421193e+00,-2.033203149285937317e-01
1.833892271350620717e+00,-1.997764324026407301e-01
1.827689816586780758e+00,-1.962230981701909294e-01
1.824204314804043214e+00,-1.925395416050272868e-01
1.818082328687236959e+00,-1.889609793405847282e-01
1.812001303115898354e+00,-1.853714472414264014e-01
1.805961131156705646e+00,-1.817704680032142528e-01
1.799961703448248906e+00,-1.781576102990496124e-01
1.796676127378509458e+00,-1.743925090688921431e-01
1.790756204448388900e+00,-1.707510423769813823e-01
1.784876704960007165e+00,-1.670968508882480219e-01
