Time,Leader_X,Leader_Y,Leader_Theta
9.5,0.18801076443988277,-4.99646394487689,4.75
9.600000000000001,0.4374949171972364,-4.9808230441792025,4.800000000000001
9.700000000000001,0.6858855605045409,-4.952732679833566,4.8500000000000005
9.8,0.9325618471128788,-4.912263063121662,4.9
9.9,1.176907214772256,-4.859515347009104,4.95
10.0,1.4183109273161312,-4.794621373315692,5.0
10.100000000000001,1.6561696011837725,-4.7177433431795315,5.050000000000001
10.200000000000001,1.8898887135649054,-4.629073411638661,5.1000000000000005
10.3,2.118884088397141,-4.5288332073435225,5.15
10.4,2.3425833565018856,-4.417273278600765,5.2
10.5,2.5604273862092035,-4.29467246713296,5.25
10.600000000000001,2.7718716808958077,-4.161337211119504,5.300000000000001
10.700000000000001,2.976387739943034,-4.017600779260777,5.3500000000000005
